SiteCode,SiteName,Latitude,Longitude,LocalAuthorityID,SiteClassification,HeadHeight,ToRoad,SiteLocationType,Indoor,SitePhotoURL,SiteDescription,SleepTime,BatteryStatus,BatteryPercentage,SignalStrength,SensorsHealthStatus,OverallStatus,DeviceCode,StartDate,EndDate,LastCommunication,InputPowerError,InputPowerCurrent,InputPowerVoltage,InputBatteryError,InputBatteryVoltage,ChargingStatus,SignalQuality,BatterySleepMultiplier,WeatherError,PMError,NO2Error,LatestINO2Value,LatestINO2Index,LatestINO2IndexSource,LatestIPM10Value,LatestIPM10NUMValue,LatestIPM1Value,LatestIPM1NUMValue,LatestIPM25Value,LatestIPM25Index,LatestIPM25IndexSource,LatestIPM25NUMValue,LatestRELHUMValue,LatestTEMPERATValue,SiteActive,SiteGroup,PowerTag,Enabled,OtherTags,OrganisationName,SponsorName,HourlyBulletinEnd
CLDP0142,"Burtons Road, Hampton Hill, west of j/w Albert Road, on railway bridge",51.43083190917969,-0.35673847794532776,,Roadside,2.200000047683716,1.0,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,,,,,,A9DWKPVP,2021-09-20T21:18:45.980Z,2023-01-05T21:05:00.000Z,,0,15,4.5242600440979,0,3.926730155944824,2,28,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Aerial Broken, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0143,"St John the Baptiste Primary Sch, Lwr Teddington Rd KT1 4HQ ( between Seymour Rd and Broom Pk)",51.417484283447266,-0.30967846512794495,,Roadside,2.4000000953674316,0.30000001192092896,School,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",300.0,,,,,,AHWXLSZ9,2021-09-30T19:01:00.000Z,2023-01-02T00:00:00.000Z,,0,0,0.0,0,3.6066102981567383,7,7,16,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,N,"At WC, Deployed, LG17, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0144,"Stanley Juniors Sch, Strathmore Rd, Teddington TW11 8UH",51.433860778808594,-0.3449203372001648,,Roadside,2.299999952316284,4.0,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AD608SZP,2021-09-20T20:09:19.190Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.8491926193237305,7,27,4,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Closed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0145,"St Richard Reynolds College, Clifden Rd, north of j/w Copthall Gdns TW1",51.44770050048828,-0.3337107300758362,,Roadside,2.4000000953674316,0.6000000238418579,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,ANNZ9H0K,2021-09-20T19:01:21.000Z,2023-01-05T00:00:00.000Z,,0,0,0.0,0,3.8868536949157715,7,20,4,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0146,"Broad St, Teddington, nr Tescos + j/w Queens Rd TW11",51.426029205322266,-0.3390727937221527,,Roadside,2.299999952316284,0.4000000059604645,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality.",4800.0,charging,90.0,4-excellent,OK,healthy,AQPZX0ZB,2021-09-20T19:57:03.243Z,,2023-12-14T08:03:12.077Z,0,0,0.0,0,3.844761848449707,7,31,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0147,"Hospital Brg Rd, north of Montrose Ave, Turing House School development",51.45015335083008,-0.36692818999290466,,Roadside,2.5,0.800000011920929,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,ARCXB36L,2021-09-20T21:35:08.787Z,2023-01-03T14:20:00.000Z,,0,0,0.0,0,3.876884698867798,7,31,4,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0148,"Deer Park Schl/Lidl, Richmond Rd, opp j/w Morley Rd, E Twickenham",51.45554733276367,-0.3104137182235718,,Roadside,2.299999952316284,0.699999988079071,,0,https://upload-service-uploads-prd.s3.amazonaws.com/19ec1b65-3e84-4d2c-8a77-f94a98a82c86.jpg,"Deer Park School is an outstanding free school which has recently moved to it’s state of the art new building located on Richmond Road, East Twickenham, near Richmond bridge. Most class rooms and playground facilities face away from the busy A305.",1200.0,discharging normally,91.0,4-excellent,OK,offline,AWR1PSML,2021-09-20T19:04:49.607Z,,2023-12-01T15:33:45.697Z,0,0,0.0,0,3.8658077716827393,7,22,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,SLP-Richmond,Solar,Y,"Deployed, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0149,"High St Teddington, nr Post Office and M&S",51.42730712890625,-0.32975780963897705,,Roadside,2.299999952316284,1.600000023841858,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AXJFVKHR,2021-09-20T19:42:31.960Z,2023-01-05T00:00:00.000Z,,0,90,5.248700141906738,0,4.158235549926758,4,18,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Closed, Ex - High St Teddington, nr Post Office and M&amp;S, Ex - SLP - Richmond, On Test, Richmond upon Thames, Solar300, South London Partnership, V1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0150,"St Margarets Rd, opposite St Margarets station, TW1",51.45526885986328,-0.3198755383491516,,Roadside,2.200000047683716,0.699999988079071,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AY72DXZF,2021-09-20T22:21:27.037Z,2023-01-05T00:00:00.000Z,,0,73,5.237279891967773,0,4.086236476898193,4,31,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"Closed, On Test, Richmond upon Thames, Solar300, South London Partnership, V1, ex -SLP- Richmond, ex- St Margarets Rd, opposite St Margarets station, TW1",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0151,"Kew Rd, nr entrance to Kew Gardens, (opp j/w The Avenue)",51.47415542602539,-0.29236045479774475,,Roadside,2.299999952316284,0.699999988079071,,0,,"This Node is sponsored by the South London Partnership, a partnership of South London Boroughs including Croydon, Kingston, Merton, Richmond, and Sutton.
This Node has been deployed along with a Vivacity traffic intelligence unit to relate changes in traffic to air quality. This site was closed on 5th January 2023",300.0,,,,,,AZQN7JL7,2021-09-20T19:00:00.000Z,2023-01-05T00:00:00.000Z,,0,110,5.20080041885376,0,4.136082172393799,4,31,1,0.0,0.0,0.0,,,,,,,,,,,,,,0,SLP-Richmond,Solar,Y,"At HOP, Closed, On Test, Richmond upon Thames, Solar300, South London Partnership, V1, ex - Kew Rd, nr entrance to Kew Gardens, (opp j/w The Avenue), ex SLP-Richmond",South London Partnership,South London Partnership,Dec 14 2023  3:00PM
CLDP0152,Horn Link Way j/w Peartree Way,51.4913215637207,0.01843353547155857,,Roadside,2.9000000953674316,3.1700000762939453,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/f8b2f722eae42ade3655e8a3c8b588bb2f77efa1596ab60058354d9d4caae5df,"This node is solar powered and mounted on a lamppost in a roadside location.  The node is positioned here to review levels of pollution arising from both road traffic and fugitive emissions from industry.
The location is adjacent to part of the Greenwich Millennium Village, a strategic regeneration site within the Royal Borough of Greenwich. It received planning permission circa 2012 to deliver new residential units along with commercial, retail and community uses. The scheme has been built out in phases and has delivered a significant number of residential units that have made an important contribution to the annual housing targets within the Borough. The residential developments are bordered by long standing industry including, aggregate and cement works, and waste transfer operations. These industries supply an array of materials to support the construction sector and infrastructure projects in both Greenwich and the wider city.",4800.0,charging,87.0,4-excellent,OK,healthy,A36R8B5N,2021-09-25T11:40:21.343Z,,2023-12-14T10:48:59.270Z,0,33,4.52032995223999,0,3.8115313053131104,2,27,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0153,"Ceres Road, j/w Bannockburn Road - Bannockburn Primary School",51.48773193359375,0.09436271339654922,,Roadside,2.75,0.5,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/91bc5362695327d3f0cc5f1f8a28056378c855a435ef264cf08f3e9808c26f2f,"This node is solar powered and mounted on a lamppost to capture levels of pollution from road traffic in the vicinity. 
Bannockburn Primary School is a diverse learning community located in Plumstead that provides the best possible support in enabling pupils to achieve their best. The school is spread across two sites both located within the Plumstead area. Pupils from Reception to Year 2 are based at the High Street site which is closest to where the node is located. The school has high aspirations for pupils, their families and the community of Plumstead. The Schools Vision is 'Growing Together, Learning for Life'.
The area surrounding the school site has been identified as having a high proportion of private rented housing, and in particular Houses in multiple occupation (HMO). With a localised Nepalese speaking community, the Council's Environmental and Housing Services are working closely with charity and community groups to better engage with this community on Environmental and Housing matters.",1200.0,charging,92.0,4-excellent,OK,healthy,A7R0844Q,2021-09-23T16:00:56.070Z,,2023-12-14T11:57:24.533Z,0,190,4.521910190582275,0,3.9012534618377686,2,29,4,0.0,0.0,0.0,,,,,,,,7.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0154,"Greenwich University -Student Unon , Avery Hill Campus",51.452064514160156,-0.046845998615026474,,Roadside,2.700000047683716,2.1500000953674316,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/012d565bbda306c641a21bdeedc0117aac5f90041d25ee93738a42d6a709526a,"This node is solar powered and mounted on a lamppost outside the student union building of the Avery Hill Campus of Greenwich University. Avery Hill Campus is located in Eltham, South-East London. It has first-rate teaching and sporting facilities, as well as student accommodation. There are four clinical skills laboratories, and two floodlit, all-weather sport pitches on Campus. The Campus specialises in nursing, medicine, and social work, with a huge health and social care teaching space on campus, as well as sports with a multi-purpose sports hall and a 220-seat lecture theatre. The University has strong partnerships with Charlton Athletic FC, whose training ground is based next to the campus.
The educational health focus of this site includes an interest in air quality from users of the campus.",4800.0,charging,42.0,4-excellent,ALARMS,needs attention,A37DKBQS,2022-09-12T13:00:00.000Z,,2023-12-14T10:10:09.893Z,0,0,4.272060394287109,0,3.5069191455841064,2,25,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,N,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0155,"Beresford Square, Woolwich, London SE18 6AY",51.4912109375,0.06915208697319031,,Urban Background,3.0,39.7599983215332,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a9e4b06f9aebfd80b97725a1330c18d6ede0a78a84c933e1d818ab446825ae7b,"This node is solar powered and mounted on a lamppost in the town centre.  The node is positioned here to capture levels of pollution in this public open space. Sources of pollution include road traffic and construction works in the vicinity. 

Beresford Square is a pedestrianised town and market square in Woolwich in the Royal Borough of Greenwich. The square is home to a council-run market, dating back to the 1600s, selling general goods, providing bike repairs and food vendors with outdoor seating. The market operates six days per week and includes the location of the main gate of the old Royal Arsenal. The surrounding area includes the Woolwich Arsenal DLR Station, Beresford Street (A206), and the Woolwich redevelopment site at Royal Arsenal; a waterside housing and retail development area adjacent to the new Crossrail station.",1200.0,discharging normally,90.0,2-ok,OK,offline,AM1Q4C3P,2021-09-25T12:50:50.900Z,,2023-12-13T11:42:13.610Z,0,0,0.0,0,3.8580539226531982,7,11,4,,,,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0156,"Royal Hill, London, SE10 8RZ, adjacent to James Wolfe Primary School",51.47663879394531,-0.009395773522555828,,Roadside,2.9000000953674316,1.2100000381469727,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/a03be76dff71f9256901409a5d86a968bb7b85a311e879faa41a8cbc0c16476a,This node is solar powered and mounted on a lamppost at a roadside location adjacent James Wolfe Primary School. Local communities include both residents and students. The surrounding area forms part of the West Greenwich Low Traffic Neighbourhood and local resident groups have asked about the impact of this scheme on local air quality.,1200.0,charging,91.0,3-good,OK,healthy,AN18W133,2021-09-25T12:09:03.507Z,,2023-12-14T08:10:41.823Z,0,0,0.0,0,3.8724539279937744,7,21,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0157,"John Wilson Street, Woolwich, adjacent to St Mary Magdalene C of E School",51.49107360839844,0.061807356774806976,,Roadside,3.0,2.5299999713897705,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/d95de9361a531bd552974b4e9caab5aaec119f8a9a0ed64a1544259fc9273916,This node is solar powered and mounted on a lamppost at a roadside location adjacent to the A205 pedestrian subway and St Mary Magdalene C of E School on John Wilson Street (A205 South Circular). Local communities include residents and students. The surrounding area includes Ferry view Health Centre and the Woolwich Ferry Terminal. The node location marks the edge of the London Ultra Low Emission Zone (ULEZ) extension up to the South Circular which comes into effect on 25th October 2021.,1200.0,charging,92.0,4-excellent,OK,healthy,AYFYZ07C,2021-09-25T11:13:01.687Z,,2023-12-14T10:03:44.560Z,0,30,4.516310214996338,0,3.881315231323242,2,22,4,0.0,0.0,0.0,,,,,,,,8.0,1.0,Measurement,,,,1,GLA,Solar,Y,"Deployed, Greenwich, Quid Pro Quo, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0158,"Amhurst Road, Hackney",51.55272674560547,-0.06659309566020966,,Roadside,2.75,0.5,,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/554c4a52ba5b33b4af3f807dde785e513a0f5cddcbeadd913311ebca6feccd1d,"The site is a kerbside location adjacent to a moderately busy road right in the centre of the borough of Hackney.
At this point, Amhurst Road is predominantly residential. The properties consist of a mix of residential blocks as well as some larger, older houses, many of which have been converted into separate residential units. Therefore, there will be a relatively high number of people in the area who may be affected by air pollution.
Among these are the residents of the Downs Estate. The estate includes 210 homes and is managed by a Tenant Management Organisation. The TMO has been instrumental in delivering improvements to the homes and this has included planting and landscaping works. Locating a Breathe London Node on their doorstep provides an opportunity to help further the interests of residents in their local environment and to see changes in air pollution over time. This we hope can encourage behaviour change and also help to raise awareness of their successes.",1200.0,charging,92.0,4-excellent,OK,healthy,ABS2JHGS,2021-09-30T10:39:47.483Z,,2023-12-14T07:01:50.147Z,0,0,0.0,0,3.8879613876342773,7,28,4,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Hackney, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
CLDP0159,Whitehall Park School,51.57253646850586,-0.1340309977531433,,Roadside,2.4000000953674316,2.5,School,0,https://clarity-davion-attachment.s3.us-west-2.amazonaws.com/f86102b655db288a3b9d33dba595de90f204b44a8c1a1073fc9af04c1c0dee41,"In 2018 Islington started monitoring air quality outside every school in the borough using diffusion tubes, which provide monthly readings of the pollutant NO2. The tube for Whitehall Park School was located on Hornsey Lane and measured some of the highest pollution levels for schools in the borough, in contrast to modelled data for the school, and we think the Node will be a good way to help investigate further.",4800.0,charging,90.0,4-excellent,OK,healthy,A0GKTRKF,2021-11-05T13:43:00.000Z,,2023-12-14T10:33:01.543Z,0,48,4.536500453948975,0,3.845869541168213,2,29,16,0.0,0.0,0.0,,,,,,,,,,,,,,1,GLA,Solar,Y,"Deployed, Islington, Solar300, V1",Mayor of London,Mayor of London,Dec 14 2023  3:00PM
